Acc_X,Acc_Y,Acc_Z
1.56419,-9.583743,-0.031697
1.400927,-9.372572,1.745379
1.96128,-9.891086,0.654469
1.826841,-9.56559,1.220137
1.569345,-9.807662,1.201213
1.816698,-10.120019,0.496986
1.48259,-9.465014,1.628513
2.100203,-10.250675,0.348191
1.380785,-9.19181,2.118459
1.777094,-10.004384,0.367032
1.178284,-9.461156,2.042266
1.688523,-10.132215,0.161859
1.994859,-9.436276,2.320637
1.703144,-9.451015,0.393311
1.038153,-9.733355,1.087122
1.461807,-10.102897,0.026795
1.361599,-10.14394,0.177725
1.047159,-9.650851,1.435802
2.143994,-10.141811,0.16498
1.474947,-9.285059,1.83853
2.013094,-9.841469,0.098994
1.221804,-9.31159,2.429416
1.363812,-10.317806,0.204965
1.884049,-9.308736,2.22496
1.225723,-10.15513,-0.276919
1.87621,-8.859232,2.604491
1.407688,-10.005799,0.26177
1.728964,-9.581143,1.892327
1.522166,-9.931466,0.181138
1.56012,-9.555746,1.795074
1.864442,-9.757734,0.508365
1.373726,-9.5149,1.399775
1.866016,-9.984766,0.814244
1.496519,-9.511353,1.108525
1.577327,-9.912393,1.231365
1.741069,-9.761295,0.673463
1.684929,-9.927413,1.316601
1.782562,-9.969506,0.671918
1.412463,-9.509375,1.587131
1.982943,-10.084426,0.421486
1.551698,-9.388783,1.661084
1.612279,-10.379827,0.611648
1.258113,-9.245859,1.999848
1.582561,-10.075926,0.049011
0.994758,-9.701301,1.165936
1.825059,-10.173875,0.064972
1.647542,-9.456917,1.87928
1.276012,-10.200602,-0.139287
1.904229,-9.60844,2.213203
1.366451,-9.478813,0.187183
1.315639,-9.579542,2.000681
1.910889,-9.705162,0.659805
1.523647,-9.58109,1.127046
1.611684,-9.998573,1.055164
1.794054,-9.60017,1.011539
1.769,-9.969491,0.888652
1.676763,-9.799301,0.796283
1.386482,-9.740266,1.575137
2.018291,-10.012815,0.553986
1.304563,-9.252182,2.346849
1.819529,-9.974323,0.33801
1.417581,-9.324747,2.246653
1.532038,-10.375046,0.262862
1.307254,-9.563639,1.78021
1.399557,-10.008549,-0.11713
1.680887,-9.609523,2.29096
1.16135,-9.99536,-0.210228
2.002668,-9.232681,2.488261
1.540147,-9.932133,-0.073629
1.664491,-9.514435,1.947052
1.786658,-9.732574,0.631148
1.049639,-9.795091,1.543599
1.637359,-9.856133,0.693919
1.057061,-10.389061,0.101364
0.832304,-9.668092,1.531274
1.974403,-10.313456,0.159256
1.372266,-8.959589,2.051872
1.70315,-10.126847,0.156414
1.319972,-9.454593,1.957683
1.758716,-10.190794,0.296552
1.571998,-9.289529,1.959312
1.705986,-10.211503,0.161859
1.471239,-9.214767,2.119537
1.575657,-10.251534,0.363983
1.503765,-9.278743,1.820506
1.69416,-10.345725,0.28335
1.382115,-9.219987,1.944633
1.61651,-10.161684,0.262348
1.534696,-9.201592,1.924427
1.468271,-10.439884,0.237064
1.494451,-9.166413,1.826746
1.526696,-10.251758,0.119159
1.559148,-9.285126,1.838269
1.644409,-10.25214,0.354578
1.470647,-9.219339,2.02088
1.619744,-10.139813,0.271932
1.221923,-9.229329,2.212199
1.63858,-10.033366,0.38382
0.388983,-9.741117,1.469028
1.501513,-10.284087,-0.324403
0.998657,-9.916259,1.325199
1.16572,-9.557116,0.046128
1.052094,-9.811306,1.502294
1.612349,-9.712117,0.703639
1.552013,-9.639274,0.84946
1.340791,-9.863105,1.361351
1.641652,-9.859564,0.799414
1.329063,-9.653867,1.50104
1.866006,-9.96549,0.731825
1.300641,-9.506588,1.784605
1.745273,-10.105445,0.520389
1.170905,-9.357492,1.885004
1.874237,-10.417006,0.503847
1.357824,-9.096378,1.778851
1.9002,-10.03154,0.22489
1.348702,-9.31732,2.188771
1.364366,-10.208467,0.195745
1.827172,-9.395181,2.696798
1.077764,-9.632474,-0.169424
1.622076,-9.327247,2.127967
1.504928,-9.849856,0.202974
1.302179,-9.589509,1.783594
1.641817,-9.786505,0.986283
1.461142,-9.521456,1.177036
1.585694,-9.977944,1.229836
1.446063,-10.075428,0.639424
1.180501,-9.555604,1.38797
1.092963,-10.378502,0.381248
0.515936,-9.526142,1.675134
1.47148,-10.137343,-0.471439
1.223425,-9.40403,2.028177
1.321709,-9.773229,0.274189
1.075034,-9.724837,1.533068
1.562601,-9.803191,0.99179
1.856865,-9.918786,0.689414
1.236255,-9.537632,1.635983
1.515845,-9.790083,0.864922
1.308118,-9.698467,1.643811
1.594941,-9.908429,0.683566
1.225598,-9.6018,1.634248
1.630925,-9.862774,0.622474
1.312862,-9.675427,1.587306
1.446985,-10.14359,0.623737
1.057667,-9.494562,1.797915
1.758478,-10.322268,0.337705
1.372528,-9.23894,1.719455
1.50637,-10.497489,0.404792
1.237144,-9.136248,1.931212
1.686126,-10.458719,0.318137
1.480883,-8.871606,2.279462
1.497608,-10.040864,0.424734
1.588776,-9.141936,2.26695
1.486817,-10.113132,0.157171
1.399168,-9.626361,2.923466
1.065884,-9.93407,-0.067369
0.705161,-9.523048,1.709601
1.374165,-10.003368,0.27841
1.027207,-9.854118,0.646238
1.062429,-9.917244,0.787593
1.434691,-9.773977,0.779567
1.136512,-9.898359,1.404351
1.403956,-9.85552,0.834671
1.144658,-9.700236,1.78571
1.475333,-10.252805,0.635909
1.305749,-9.338352,1.875004
1.476759,-10.432529,0.480474
1.245992,-9.157245,2.301738
1.53145,-10.348123,0.406349
1.499985,-9.120668,2.475745
1.584418,-10.049941,0.184758
1.347641,-9.196664,2.471179
1.556116,-10.000594,0.446785
1.576518,-9.178771,2.149203
1.254193,-10.48715,0.411093
1.435676,-8.946052,2.04706
1.576831,-10.348729,0.275293
1.36083,-9.134496,2.248321
1.304419,-10.422845,0.307832
1.502244,-8.886171,2.138057
1.410758,-10.278991,0.278717
1.235304,-9.182467,2.145218
1.486313,-10.14996,0.420468
0.776427,-9.558357,1.665282
1.413033,-10.035253,0.544776
-0.037662,-10.03367,1.267091
1.059005,-9.728603,-0.24894
1.561598,-9.441497,1.168524
1.148279,-10.005697,0.904172
1.474639,-9.608459,0.907628
1.673081,-9.976283,0.896586
1.050491,-9.806576,1.730983
1.737364,-9.784834,0.533275
0.998538,-9.632399,1.711101
1.444007,-9.839789,0.359786
1.619862,-9.81746,1.743337
1.294882,-9.960524,0.133799
1.899793,-9.928867,2.110337
0.984322,-9.725917,0.167556
1.361275,-9.436869,2.078806
1.214963,-9.978417,0.237031
1.61293,-9.54211,1.854781
1.413418,-9.971043,0.159863
1.420774,-9.461863,1.797018
1.692198,-10.102009,-0.226319
1.721302,-9.269215,1.916818
1.65566,-9.863688,0.463594
1.214991,-9.68422,1.644942
1.726957,-9.816067,0.462255
0.718304,-9.839618,1.387123
1.592652,-9.802145,0.644527
0.903572,-9.965544,0.580954
1.007567,-9.945902,0.86218
1.36105,-10.205644,0.124849
0.799707,-9.657645,1.303128
1.687447,-10.353886,0.150897
1.158026,-9.301948,1.641717
1.639167,-10.251361,0.314025
1.265645,-9.347985,1.728466
1.476513,-10.449788,0.393295
1.355762,-9.153146,1.951559
1.142063,-10.658846,0.311076
1.124658,-9.058934,1.77804
1.419137,-10.420611,0.320436
1.254083,-9.207126,1.836397
1.768613,-10.183747,0.216876
1.334983,-9.271063,2.066226
1.482927,-10.283338,0.257793
1.526709,-8.945153,2.105182
1.494294,-10.204816,0.372533
0.668037,-9.288094,2.104267
1.835224,-9.983769,0.044543
